"";"Склад";"Тип";"Номер";"Име на материал";"Мярка";"Наличност";"Средна покупна цена";"Стойност по средна доставна цена";"Последна покупна цена";"Продажна цена";"Сума пр.цени";"Среден % надценка";"Основен доставчик";"Основен доставчик - обект";"Основен доставчик - лице за контакт";"Производител";"Блокиран";"Дата на последна промяна";"Спецификация";"Средна покупна цена без ДДС";"Последна покупна цена без ДДС";"Вид на продукта";"Промоции";"Договорена покупна цена";"Договорена покупна цена % то";"Договорена покупна цена от дата";"Договорена покупна цена до дата";"Последен доставчик";"Последен доставчик Oбект";"Последен доставчик Лице за контакт";"Алтернативен доставчик";"Алтернативен доставчик Oбект";"Алтернативен доставчик Лице за контакт";"Баркод";"Категории"
"Грешно";"Склад";"Материал";"973";"ПОС принтер EP80250";"броя";"0.000";"0";"0";"0";"268.8";"0";"";"";"";"";"";"не";"28.07.2023  15:49:44";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Фискални принтери"
"Грешно";"Склад";"Материал";"974";"Баркод скенер NLS-HR200";"броя";"0.000";"0";"0";"0";"259.2";"0";"";"";"";"";"";"не";"27.07.2023  13:04:31";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"975";"Баркод скенер A-50M";"броя";"0.000";"0";"0";"0";"312";"0";"";"";"";"";"";"не";"27.07.2023  13:06:00";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"976";"Баркод скенер Z-6010";"броя";"0.000";"0";"0";"0";"332";"0";"";"";"";"";"";"не";"27.07.2023  13:07:12";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"977";"Баркод скенер Z-3052";"броя";"0.000";"0";"0";"0";"374.4";"0";"";"";"";"";"";"не";"27.07.2023  13:28:35";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"978";"Баркод скенер Z-6170";"броя";"0.000";"0";"0";"0";"374.4";"0";"";"";"";"";"";"не";"27.07.2023  13:29:21";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"979";"Баркод скенер Z-9000";"броя";"0.000";"0";"0";"0";"573.12";"0";"";"";"";"";"";"не";"27.07.2023  13:34:00";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"980";"Office 1 Самозалепващи етикети, A4, 70 x 25 mm 100 листа";"броя";"0.000";"0";"0";"0";"24";"0";"";"";"";"";"";"не";"02.02.2024  11:56:57";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"3800052723615";"Етикети"
"Грешно";"Склад";"Материал";"983";"Адаптер 24V 2.1 A with EU cable 2 употреба";"броя";"0.000";"0";"0";"0";"40";"0";"";"";"";"";"";"не";"06.04.2024  21:36:19";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"984";"МИСТРАЛ V3 BO / без хардуерен ключ/ - годишен лиценз";"броя";"0.000";"54";"0";"54";"180";"0";"233.33";"";"";"";"";"не";"28.01.2025  14:18:30";"";"45";"45";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";"Софтуер"
"Грешно";"Склад";"Материал";"985";"RJ11 конектор";"броя";"0.000";"0";"0";"0";"2";"0";"";"";"";"";"";"не";"06.04.2024  21:36:21";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Периферия"
"Грешно";"Склад";"Материал";"986";"Notebook ASUS X515EA-BQ312";"броя";"0.000";"544.55";"0";"544.55";"699.6";"0";"28.47";"";"";"";"";"не";"12.09.2023  18:16:22";"";"453.79";"453.79";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"987";"OEN Brother DCP-1622WE";"броя";"0.000";"342";"0";"342";"350";"0";"2.33";"";"";"";"";"не";"06.04.2024  21:26:16";"";"285";"285";"";"0";"";"";"";"";"ЕВРОТЕХ - ЕООД";"";"";"";"";"";"";"Принтери"
"Грешно";"Склад";"Материал";"988";"Тонер касета Brother TN1090-1.5K. - White Box";"броя";"0.000";"6.9";"0";"6.9";"13";"0";"88.4";"";"";"";"";"не";"07.04.2024  10:18:29";"";"5.75";"5.75";"";"0";"";"";"";"";"ЕВРОТЕХ - ЕООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"989";"Дисплей LCD Screen 15.6''1366x768 NT156WHM-N32";"броя";"0.000";"120";"0";"120";"145";"0";"20.83";"";"";"";"";"не";"12.09.2023  10:35:55";"";"100";"100";"";"0";"";"";"";"";"ТЕХ ВИЖЪН ЕООД";"";"";"";"";"";"";"Периферия"
"Грешно";"Склад";"Материал";"990";"Конвертор HDMI PFT2100";"броя";"0.000";"0";"0";"0";"208.88";"0";"";"";"";"";"";"не";"06.04.2024  21:36:19";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"991";"Кабел HDMI 1.8 M";"броя";"0.000";"14.99";"0";"14.99";"23";"0";"53.43";"";"";"";"";"не";"29.09.2023  10:19:39";"";"12.49";"12.49";"";"0";"";"";"";"";"ТЕХНОПОЛИС БЪЛГАРИЯ ЕАД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"992";"МОБИЛЕН ПРИНТЕР DPP-250";"броя";"0.000";"192";"0";"192";"240";"0";"25";"";"";"";"";"не";"05.10.2023  14:55:36";"";"160";"160";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Принтери"
"Грешно";"Склад";"Материал";"993";"МОБИЛЕН ПРИНТЕР DPP-350C";"броя";"0.000";"216";"0";"216";"276";"0";"27.77";"";"";"";"";"не";"05.10.2023  14:03:54";"";"180";"180";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"ПОС принтери"
"Грешно";"Склад";"Материал";"994";"МОБИЛЕН ПРИНТЕР DPP-450";"броя";"0.000";"444";"0";"444";"552";"0";"24.32";"";"";"";"";"не";"05.10.2023  14:50:47";"";"370";"370";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"ПОС принтери"
"Грешно";"Склад";"Материал";"995";"Банкнотоброячна машина + детектор Rapidcount S 575";"броя";"0.000";"575.28";"0";"575.28";"958.8";"0";"66.66";"";"";"";"";"не";"10.10.2023  11:46:33";"";"479.4";"479.4";"";"0";"";"";"";"";"ЕГЕ ГРУП - ООД";"";"";"";"";"";"";"Периферия"
"Грешно";"Склад";"Материал";"996";"Етикети за принтер и везна ТД 47*36 mm/ 1500 бр./ 35233";"броя";"0.000";"14";"0";"14";"28";"0";"100";"";"";"";"";"не";"09.10.2023  15:09:01";"";"11.67";"11.67";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"997";"ИС FT232RQ SMD";"броя";"0.000";"5.86";"0";"5.86";"12";"0";"104.77";"";"";"";"";"не";"10.10.2023  11:43:01";"";"4.88";"4.88";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"998";"Камера Wi-Fi Dome,4MP, IPCHDBW1430DE";"броя";"0.000";"148.43";"0";"148.43";"240";"0";"61.69";"";"";"";"";"не";"14.01.2024  19:36:11";"";"123.69";"123.69";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"ip камери"
"Грешно";"Склад";"Материал";"999";"BAtt Li 3V/50mAh CR1225-1VC";"броя";"0.000";"1";"0";"1";"3";"0";"200";"";"";"";"";"не";"07.04.2024  10:18:29";"";"0.83";"0.83";"";"0";"";"";"";"";"ДЕЙЗИ СЕРВИЗ - ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"1000";"етикет 38*70/900/40 Бял картон 137гр-ТЕРМО";"броя";"0.000";"10.56";"0";"10.56";"18.8";"0";"78.03";"";"";"";"";"не";"17.10.2023  16:29:36";"";"8.8";"8.8";"";"0";"";"";"";"";"ДИЛКОМ БЪЛГАРИЯ ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"1002";"DIVA DISPLAYPORT-HDMI CABLE 1.8M";"броя";"0.000";"0";"0";"0";"25";"0";"";"";"";"";"";"не";"19.10.2023  12:05:44";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"1003";"Камера IP IPC-HDW2231TM-AS-0360B-S2";"броя";"0.000";"164.44";"0";"164.44";"265.21";"0";"61.28";"";"";"";"";"не";"31.10.2023  19:05:20";"";"137.03";"137.03";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"ip камери"
"Грешно";"Склад";"Материал";"1004";"KEYBOARD A4 7200N WL DESKTOP /BLACK";"броя";"0.000";"32.93";"0";"32.93";"52";"0";"57.91";"";"";"";"";"не";"02.02.2024  13:22:10";"";"27.44";"27.44";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"1005";"ЕЛЕКТРОННА ВЕЗНА S300F 6/15 BATTERY";"броя";"0.000";"235.2";"0";"235.2";"294";"0";"25";"";"";"";"";"не";"31.10.2023  19:05:20";"";"196";"196";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"Електронни везни"
"Грешно";"Склад";"Материал";"1008";"КАБЕЛЕН КАНАЛ 16*25";"броя";"0.000";"3.3";"0";"3.3";"6.6";"0";"100";"";"";"";"";"не";"31.10.2023  19:05:21";"";"2.75";"2.75";"";"0";"";"";"";"";"ПАШОВ КОМЕРС - ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"1009";"КАБЕЛ ШВПС 3*2.5";"броя";"0.000";"4.88";"0";"4.88";"8.2";"0";"68.03";"";"";"";"";"не";"31.10.2023  19:05:22";"";"4.07";"4.07";"";"0";"";"";"";"";"ПАШОВ КОМЕРС - ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"1010";"ЩЕПСЕЛ ШУКО";"броя";"0.000";"1.9";"0";"1.9";"3.8";"0";"100";"";"";"";"";"не";"31.10.2023  19:05:21";"";"1.58";"1.58";"";"0";"";"";"";"";"ПАШОВ КОМЕРС - ЕООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"1011";"Самонарезни винтове";"броя";"0.000";"0.06";"0";"0.06";"0.12";"0";"100";"";"";"";"";"не";"07.04.2024  10:18:29";"";"0.05";"0.05";"";"0";"";"";"";"";"ПАШОВ КОМЕРС - ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"1017";"DATECS ФУВАС WP-65 MX SET";"броя";"0.000";"210";"0";"210";"294";"0";"40";"";"";"";"";"не";"08.06.2024  12:22:37";"";"175";"175";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Склад";"Материал";"1018";"NOTEBOOK LENOVO IP3-17IAU7/82RL005ABM";"броя";"0.000";"1260";"0";"1260";"1512";"0";"20";"";"";"";"";"не";"06.04.2024  21:26:16";"";"1050";"1050";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"1019";"ДЕСЕН ДЪРЖАЧ ВОДАЧ ХАРТИЯ АЛФА";"броя";"0.000";"14.4";"0";"14.4";"21.6";"0";"50";"";"";"";"";"не";"04.12.2023  15:40:26";"";"12";"12";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"1020";"SBOX USB кабел 2.0 Extension A-A m/f Black/USB-125";"броя";"0.000";"0";"0";"0";"10";"0";"";"";"";"";"";"не";"06.12.2023  16:27:18";"";"0";"0";"";"0";"";"";"";"";"Комел Софт Мултимедия ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"1021";"Захранващ блок S-75-12";"броя";"0.000";"24.65";"0";"24.65";"35.21";"0";"42.83";"";"";"";"";"не";"10.12.2023  16:09:25";"";"20.54";"20.54";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"1022";"DS-2CE16D0T-ITFS,2mPX аудио камера 3.6мм";"броя";"0.000";"89.19";"0";"89.19";"116";"0";"30.05";"";"";"";"";"не";"10.12.2023  16:09:25";"";"74.33";"74.33";"";"0";"";"";"";"";"СЕКТРОН - ООД";"";"";"";"";"";"";"Камери hdcvi"
"Грешно";"Склад";"Материал";"1023";"ПРИНТЕР ATP201";"броя";"0.000";"22.8";"0";"22.8";"35";"0";"53.5";"";"";"";"";"не";"07.04.2024  10:18:29";"";"19";"19";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1024";"HDD KINGSTON SKC600/256G 2.5";"броя";"0.000";"47.87";"0";"47.87";"77";"0";"60.85";"";"";"";"";"не";"04.01.2024  16:26:13";"";"39.89";"39.89";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"ХАРД ДИСКОВЕ"
"Грешно";"Склад";"Материал";"1025";"LP50/EP50 ДЪРЖАЧ ХАРТИЯ Л";"броя";"0.000";"1.44";"0";"1.44";"2.8";"0";"94.44";"";"";"";"";"не";"09.01.2024  18:32:10";"";"1.2";"1.2";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1026";"БАТЕРИЯ 3.6 V 35 mAh/40 mAh";"броя";"0.000";"3.36";"0";"3.36";"6.9";"0";"105.35";"";"";"";"";"не";"09.01.2024  18:32:11";"";"2.8";"2.8";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1027";"Шаси на LP50";"броя";"0.000";"6.36";"0";"6.36";"12.8";"0";"101.25";"";"";"";"";"не";"09.01.2024  18:32:11";"";"5.3";"5.3";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1028";"ФОЛИО ПУЛТ S300/FM/LM-/PCE/";"броя";"0.000";"30";"0";"30";"39";"0";"30";"";"";"";"";"не";"15.01.2024  17:33:02";"";"25";"25";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"ЧАСТИ"
"Грешно";"Склад";"Материал";"1032";"РУТЕР TP-LINK ARCH";"броя";"0.000";"68.99";"0";"68.99";"78";"0";"13.05";"";"";"";"";"не";"07.02.2024  10:32:49";"";"57.49";"57.49";"";"0";"";"";"";"";"ТЕХНОПОЛИС БЪЛГАРИЯ ЕАД";"";"";"";"";"";"";"Мрежови устройства"
"Грешно";"Склад";"Материал";"1033";"FP650 ЛОСТЧЕ ПРИСТАВКА";"броя";"0.000";"1.68";"0";"1.68";"5";"0";"197.61";"";"";"";"";"не";"07.04.2024  10:18:30";"";"1.4";"1.4";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1034";"GSM АНТЕНА/GPRS АНТЕНА";"броя";"0.000";"14.64";"0";"14.64";"25";"0";"70.76";"";"";"";"";"не";"20.02.2024  15:09:39";"";"12.2";"12.2";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1035";"RG112 COAX CABLE-12 СМ(sma.)";"броя";"0.000";"17.4";"0";"17.4";"28";"0";"60.91";"";"";"";"";"не";"20.02.2024  15:09:39";"";"14.5";"14.5";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1036";"Захранващ блок 3А S-012-3000 CV-PA303";"броя";"0.000";"18.07";"0";"18.07";"26";"0";"43.88";"";"";"";"";"не";"22.02.2024  17:42:25";"";"15.06";"15.06";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"1039";"КРАЧЕТА ЗА F/PK-M6";"броя";"0.000";"3.6";"0";"3.6";"7.6";"0";"111.11";"";"";"";"";"не";"07.04.2024  10:18:30";"";"3";"3";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"ЧАСТИ"
"Грешно";"Склад";"Материал";"1040";"Xerox WorkCentre 3025B";"броя";"0.000";"318";"0";"318";"390";"0";"22.64";"";"";"";"";"не";"12.03.2025  16:25:10";"";"265";"265";"";"0";"";"";"";"";"ЕВРОТЕХ - ЕООД";"";"";"";"";"";"";"Принтери"
"Грешно";"Склад";"Материал";"1041";"Тонер касета Xerox WorkCentre 3020/3025-106R02773";"броя";"0.000";"12.84";"0";"12.84";"36";"0";"180.37";"";"";"";"";"не";"12.03.2025  16:25:10";"";"10.7";"10.7";"";"0";"";"";"";"";"ЕВРОТЕХ - ЕООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"1042";"Капачка за кабели черна";"броя";"0.000";"0";"0";"0";"10";"0";"";"";"";"";"";"не";"19.03.2024  18:42:55";"";"0";"0";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1043";"UPS FORTRON FP1500";"броя";"0.000";"233.87";"0";"233.87";"299";"0";"27.84";"";"";"";"";"не";"30.04.2024  12:15:04";"";"194.89";"194.89";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"UPS"
"Грешно";"Склад";"Материал";"1044";"UPS FORTRON IFP 800/800VA";"броя";"0.000";"125.99";"0";"125.99";"165";"0";"30.96";"";"";"";"";"не";"18.03.2024  17:40:03";"";"104.99";"104.99";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"UPS"
"Грешно";"Склад";"Материал";"1047";"588876 АД.VIVANKO D.PORT M-VGA F 0.15M 45519";"броя";"0.000";"34.99";"0";"34.99";"49";"0";"40.04";"";"";"";"";"не";"07.04.2024  10:18:30";"";"29.16";"29.16";"";"0";"";"";"";"";"ТЕХНОПОЛИС БЪЛГАРИЯ ЕАД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"1048";"КАБЕЛНА ВРЪЗКА ЦВЯТ НАТУР 4024506650817";"броя";"0.000";"1.25";"0";"1.25";"3";"0";"140";"";"";"";"";"не";"07.04.2024  10:18:30";"";"1.04";"1.04";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";"Кутии и канали"
"Грешно";"Склад";"Материал";"1049";"КАБЕЛНА ПРЕВРЪЗКА 200*2,5ММ";"броя";"0.000";"3.5";"0";"3.5";"8.4";"0";"140";"";"";"";"";"не";"07.04.2024  10:18:30";"";"2.92";"2.92";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"1050";"Камера bullet IP, 2MP, IPC-HFW1230T-ZS-2812-S5";"броя";"0.000";"187.3";"0";"187.3";"312.16";"0";"66.66";"";"";"";"";"не";"12.07.2024  14:45:37";"";"156.08";"156.08";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"ip камери"
"Грешно";"Склад";"Материал";"1051";"ЕЛ.ВЕЗНА 6/15 LE1 ETHERNET";"броя";"0.000";"451.2";"0";"451.2";"586.56";"0";"30";"";"";"";"";"не";"05.07.2024  15:12:47";"";"376";"376";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"Електронни везни"
"Грешно";"Склад";"Материал";"1052";"Видеорекордер 8ch Penta-brid,XVR5108HS-4KL-I3";"броя";"0.000";"363.31";"0";"363.31";"605.52";"0";"66.66";"";"";"";"";"не";"22.07.2024  14:32:39";"";"302.76";"302.76";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"1053";"Съединение водоустойчиво за булет камери PFA135";"броя";"0.000";"11.27";"0";"11.27";"18.9";"0";"67.7";"";"";"";"";"не";"12.07.2024  14:45:38";"";"9.39";"9.39";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Кутии и канали"
"Грешно";"Склад";"Материал";"1054";"Суич Gigabit PoE 6 портов, PFS3006-4GT-60-V2";"броя";"0.000";"101.39";"0";"101.39";"169";"0";"66.68";"";"";"";"";"не";"12.07.2024  14:45:38";"";"84.49";"84.49";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"1057";"UPS 1000VA/600W, Line Interactive технология, Keen 1000";"броя";"0.000";"144.58";"0";"144.58";"181";"0";"25.19";"";"";"";"";"не";"01.08.2024  8:40:15";"";"120.48";"120.48";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"UPS"
"Грешно";"Склад";"Материал";"1059";"Замбу web годишен абонамент";"броя";"0.000";"66";"0";"66";"144";"0";"118.18";"";"";"";"";"не";"30.01.2025  11:02:40";"";"55";"55";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";"МИСТРАЛ"
"Грешно";"Склад";"Материал";"1060";"OEM Verox WorkCentre 3025n";"броя";"0.000";"426";"0";"426";"504";"0";"18.3";"";"";"";"";"не";"21.08.2024  15:03:46";"";"355";"355";"";"0";"";"";"";"";"ЕВРОТЕХ - ЕООД";"";"";"";"";"";"";"Принтери"
"Грешно";"Склад";"Материал";"1061";"KDS POC-W243L-9S51";"броя";"0.000";"549";"0";"549";"900";"0";"63.93";"";"";"";"";"не";"13.09.2024  11:42:39";"";"457.5";"457.5";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"1062";"СТОЙКА ЗА СТЕНА ЗА LCD/TV 23-42, 5 JOINTS, ДО 25 KG";"броя";"0.000";"36.4";"0";"36.4";"60";"0";"64.83";"";"";"";"";"не";"13.09.2024  11:42:40";"";"30.33";"30.33";"";"0";"";"";"";"";"Комел Софт Мултимедия ЕООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"1066";"Мрежов видеорекордер 4ch, NVR2104HS-I2";"броя";"0.000";"188.7";"0";"188.7";"314.5";"0";"66.66";"";"";"";"";"не";"28.09.2024  11:38:08";"";"157.25";"157.25";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"1067";"Шаси за LP-50";"броя";"0.000";"6.36";"0";"6.36";"10";"0";"57.23";"";"";"";"";"не";"25.09.2024  13:31:14";"";"5.3";"5.3";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1068";"ТЕРМО ГЛАВА LT286";"броя";"0.000";"56.4";"0";"56.4";"68";"0";"20.56";"";"";"";"";"не";"21.10.2024  15:33:11";"";"47";"47";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1070";"K172402b/cA_V01";"броя";"0.000";"62.64";"0";"62.64";"80";"0";"27.71";"";"";"";"";"не";"02.10.2024  14:03:34";"";"52.2";"52.2";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1075";"Разклонител 4 шуко 1.5м.";"броя";"0.000";"48.9";"0";"48.9";"65";"0";"32.92";"";"";"";"";"не";"31.10.2024  11:29:25";"";"40.75";"40.75";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";"Периферия"
"Грешно";"Склад";"Материал";"1076";"Захранване - Адаптер 5 V";"броя";"0.000";"24.34";"0";"24.34";"45";"0";"84.88";"";"";"";"";"не";"05.12.2024  14:48:27";"";"20.28";"20.28";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"1078";"HAC-HDW1800TL-A-0280 камера";"броя";"0.000";"87.31";"0";"87.31";"146";"0";"67.22";"";"";"";"";"не";"13.01.2025  7:20:12";"";"72.76";"72.76";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Камери hdcvi"
"Грешно";"Склад";"Материал";"1081";"Компютър / HP 800 G4 ELITEDESK SFF";"броя";"0.000";"499.99";"0";"499.99";"799.98";"0";"59.99";"";"";"";"";"не";"21.01.2025  10:56:43";"";"416.66";"416.66";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"1084";"SSD M.2 NVMe 512GB KINGSTON KC3000 PCIe4.7000";"броя";"0.000";"109.99";"0";"109.99";"175.98";"0";"59.99";"";"";"";"";"не";"21.01.2025  10:56:45";"";"91.66";"91.66";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"ХАРД ДИСКОВЕ"
"Грешно";"Склад";"Материал";"2317";"Ножица 20.5 см Donau";"броя";"0.000";"0";"0";"0";"5.2";"0";"";"";"";"";"";"не";"26.09.2023  16:20:02";"";"0";"0";"";"0";"";"";"";"";"МИКРО ВИЖЪН - ЕООД";"";"";"";"";"";"5901498021162";"Канцелария"
"Грешно";"Склад";"Материал";"3328";"Копирна хартия Nexo";"броя";"0.000";"0";"0";"0";"11";"0";"";"";"";"";"";"не";"26.09.2023  16:20:02";"";"0";"0";"";"0";"";"";"";"";"МИКРО ВИЖЪН - ЕООД";"";"";"";"";"";"5901657018910";"Копирна хартия"
"Грешно";"Склад";"Материал";"6768";"Абонамент barsy - синхронизация";"броя";"0.000";"11.11";"0";"11.11";"36";"0";"224.03";"";"";"";"";"не";"04.04.2025  16:24:12";"";"9.26";"9.26";"";"0";"";"";"";"";"ЛУКАНЕТ - ООД";"";"";"";"";"";"";"Барси"
"Грешно";"Склад";"Материал";"6769";"Абонамент barsy - сървър виртуален";"броя";"0.000";"44.45";"0";"44.45";"144";"0";"223.95";"";"";"";"";"не";"04.04.2025  16:24:13";"";"37.04";"37.04";"";"0";"";"";"";"";"ЛУКАНЕТ - ООД";"";"";"";"";"";"";"Барси"
"Грешно";"Склад";"Материал";"6952";"Абонамент barsy - сървър при клиента";"броя";"0.000";"9.26";"0";"9.26";"30";"0";"223.97";"";"";"";"";"не";"04.04.2025  16:24:13";"";"7.72";"7.72";"";"0";"";"";"";"";"ЛУКАНЕТ - ООД";"";"";"";"";"";"";"Барси"
"Грешно";"Склад";"Материал";"28303";"Тиксо 19*33";"броя";"0.000";"0";"0";"0";"1.5";"0";"";"";"";"";"";"не";"26.09.2023  16:20:02";"";"0";"0";"";"0";"";"";"";"";"МИКРО ВИЖЪН - ЕООД";"";"";"";"";"";"";"Канцелария"
"Грешно";"Склад";"Материал";"36091";"Абонамент barsy - модул Партиди";"броя";"0.000";"7.41";"0";"7.41";"24";"0";"223.88";"";"";"";"";"не";"04.04.2025  16:24:12";"";"6.18";"6.18";"";"0";"";"";"";"";"ЛУКАНЕТ - ООД";"";"";"";"";"";"";"Барси"
